,obsHistID,requestID,propID,fieldID,fieldRA,fieldDec,filter,expDate,expMJD,night,visitTime,visitExpTime,FWHMgeom,FWHMeff,airmass,filtSkyBright,lst,altitude,azimuth,dist2Moon,solarElong,moonRA,moonDec,moonAlt,moonAZ,moonPhase,sunAlt,sunAz,slewDist,slewTime,fiveSigmaDepth,totalRequestsTonight,metricValue,subprogram
31,32,7061,1,9350,2.797165539276878,0.5759586531581288,g,10383465,58239.17899598153,120,30.0,30.0,2.0048189173032758,2.0048189173032758,1.004018988829401,19.26534652709961,2.9081016334216105,1.4812913034185249,4.653510181349118,1.4748036885264788,106.90954320466872,4.076383153624134,-0.25516884146202296,0.17479958281786567,2.009008899735078,98.4869634537746,-0.3651526680016611,5.336543108107732,0.017506577138970778,1.8794072978198528,20.987846137023787,1,1.3880654920377753,all_sky
32,33,7061,1,9351,2.818039851663655,0.5759586531581288,g,10383497,58239.17936636493,120,30.0,30.0,2.00329805278069,2.00329805278069,1.0027498877561682,19.26534652709961,2.9104351926040612,1.4967206770975638,4.629849228521443,1.4586117612902383,107.76274441354336,4.076451952376535,-0.25519731985030947,0.17649418371743808,2.0104193504387933,98.4869634537746,-0.3667277270179803,5.338260120648741,0.017506577138970362,2.001126194372773,20.987920711161365,1,1.3829283445913199,all_sky
33,34,7061,1,9353,2.8597886509701347,0.5759586531581288,g,10383530,58239.17975302138,120,30.0,30.0,2.0010356242213256,2.0010356242213256,1.000863169136637,19.26534652709961,2.912871278301765,1.5292620347102404,4.534168951826682,1.4264024797960744,109.44621943692569,4.076523703336136,-0.2552270418287542,0.1782620643216657,2.011893760183812,98.4869634537746,-0.368369897406025,5.340055874374943,0.03501273486289644,3.4071175139397383,20.988022955238115,1,1.324912758235229,all_sky
34,35,7491,1,9954,2.692793628277141,0.5410520681182421,g,10383563,58239.180138880954,120,30.0,30.0,2.0217582550082467,2.0217582550082467,1.0181975529870808,19.241153717041016,2.9153023433226277,1.3814510743162751,4.544040276140396,1.5466188533365524,103.44941765892571,4.07659523466689,-0.2552566947364654,0.18002510049629739,2.0133671673846494,98.4869634537746,-0.37000654593477855,5.341851302259985,0.14579816541615462,3.33826675824821,20.978599972021335,1,1.3104772311141688,all_sky
35,36,7490,1,9953,2.6723936963810555,0.5410520681182421,g,10383595,58239.18050879418,120,30.0,30.0,2.0263414903946004,2.0263414903946004,1.0220474729844455,19.241153717041016,2.917632940220523,1.3627104086790107,4.571132179517983,1.5633494094158662,102.55330486505878,4.076663742609772,-0.25528511481600763,0.18171414440726807,2.0147816022218077,98.4869634537746,-0.3715735437382981,5.343575707163001,0.017486074125320748,1.9605030789971352,20.978394927168434,1,1.3665825261377482,all_sky
36,37,7489,1,9952,2.6519937644849696,0.5410520681182421,g,10383627,58239.1808779806,120,30.0,30.0,2.031400355029935,2.031400355029935,1.0263036668612415,19.241153717041016,2.9199589579063336,1.3439053849806242,4.594771344720498,1.5801350586121372,101.65176668979241,4.0767320504048365,-0.2553134718269354,0.18339876001960545,2.016195139541506,98.4869634537746,-0.37313548934410656,5.34529983438471,0.017486074125320748,1.8977063242346048,20.978152965315886,1,1.3688152583624653,all_sky
37,38,7488,1,9951,2.6315938325888846,0.5410520681182421,g,10383659,58239.18124656877,120,30.0,30.0,2.0369414152072345,2.0369414152072345,1.030973663303872,19.205944061279297,2.92228120640873,1.3250535087105144,4.615747072186384,1.5969735280857325,100.74500918184401,4.0768001822294195,-0.2553417756389209,0.18507953494073837,2.0176082701288904,98.4869634537746,-0.37469292911595753,5.347024277769727,0.017486074125320324,1.84601785056293,20.96558095311467,1,1.3474291900290725,all_sky
38,39,7487,1,9950,2.611193900692799,0.5410520681182421,g,10383691,58239.18161482401,120,30.0,30.0,2.042972232327751,2.042972232327751,1.0360660596492703,19.205944061279297,2.9246013573624396,1.3061666308630677,4.634629298126397,1.6138626381808456,99.83323079016021,4.076868187437951,-0.255370046615671,0.18675767820963962,2.01902201268428,98.4869634537746,-0.3762469834374482,5.348750276967275,0.017486074125320748,1.817253239452839,20.96529279170362,1,1.348110540077985,all_sky
39,40,7486,1,9949,2.590793968796714,0.5410520681182421,g,10383723,58239.18198307926,120,30.0,30.0,2.049501356254978,2.049501356254978,1.0415905330586472,19.205944061279297,2.9269215083161875,1.287252931994362,4.651839184774486,1.630800285043606,98.91662275431038,4.0769361276595095,-0.25539831028729626,0.18843470341555224,2.020437651367077,98.4869634537746,-0.37779905173053074,5.3504793982552945,0.017486074125320324,1.817253239452839,20.964994451633284,1,1.3475550011043482,all_sky
40,41,7485,1,9948,2.5703940369006286,0.5410520681182421,g,10383755,58239.18235133451,120,30.0,30.0,2.056537597651525,2.056537597651525,1.0475572415418306,19.136497497558594,2.9292416592699273,1.2683200563814039,4.667692862578711,1.6477843596502268,97.99536979515095,4.077004002972818,-0.2554265666199186,0.19011060546742156,2.0218551947945382,98.4869634537746,-0.3793491257521844,5.352211651724914,0.017486074125320748,1.8172532375901937,20.94035527139619,1,1.302455793897836,all_sky
41,42,7484,1,9947,2.5499941050045436,0.5410520681182421,g,10383786,58239.18271958975,120,30.0,30.0,2.0640905503642704,2.0640905503642704,1.0539772818476358,19.136497497558594,2.931561810223748,1.249374038481738,4.682433167820706,1.6648128079849522,97.06965011904283,4.077071813399421,-0.2554548155651866,0.19178537930731232,2.023274651618731,98.4869634537746,-0.38089719722852644,5.353947047463487,0.017486074125320324,1.817253239452839,20.940004621913456,1,1.3018249848075958,all_sky
42,43,7060,1,9341,2.609296204197106,0.5759586531581288,g,10383820,58239.183103602234,120,30.0,30.0,2.0440239515285468,2.0440239515285468,1.036955154406905,19.205944061279297,2.9339812378768304,1.3030208389441724,4.771779048990496,1.6250477459590775,98.92389583475442,4.07714245633394,-0.2554842653466694,0.19353060767405883,2.024756892724519,98.4869634537746,-0.38250936709456673,5.355760056590355,0.061211859326753715,3.178678398951888,20.96524605417812,1,1.2927098662018905,all_sky
43,44,7059,1,9340,2.5884218918103286,0.5759586531581288,g,10383851,58239.183471966826,120,30.0,30.0,2.050781978961536,2.050781978961536,1.042675481753069,19.205944061279297,2.936302077760959,1.2837036339518837,4.780268082517921,1.6420187271066276,98.00774681015446,4.077210154526533,-0.25551250747398757,0.195203557307166,2.0261807080249654,98.4869634537746,-0.38405378010050173,5.357502420336327,0.017506577138970778,1.8267008438706398,20.964932066970693,1,1.3470388827612931,all_sky
44,45,6837,1,9044,2.6566489066658887,0.5934119456780721,g,10383884,58239.183848061555,120,30.0,30.0,2.0325524567631965,2.0325524567631965,1.0272739579127455,19.006023406982422,2.9386716204954877,1.3398497529423106,4.831171463246221,1.5921213136254997,100.53996271478513,4.077279206589857,-0.25554133451874483,0.1969104329709355,2.027636404581853,98.4869634537746,-0.38562850913259195,5.35928462313479,0.05950562639904915,2.494584510102868,20.89580496861946,1,1.1991803589027032,all_sky
45,46,6837,1,9045,2.6777333566946067,0.5934119456780721,g,10383916,58239.18421647419,120,30.0,30.0,2.0282539292571493,2.0282539292571493,1.0236556406785895,19.006023406982422,2.940992763053358,1.3553965141140067,4.8288861463058685,1.5754939642837862,101.43489465470569,4.077346782856235,-0.2555695651212646,0.19858128199812564,2.0290643376842588,98.4869634537746,-0.38716901339278126,5.361033641824453,0.017479700022660184,1.8308515436947346,20.896007052317497,1,1.2245273457532189,all_sky
46,47,6837,1,9046,2.6988178067233237,0.5934119456780721,g,10383948,58239.18458488682,120,30.0,30.0,2.0242711877132176,2.0242711877132176,1.0203076980136334,19.006023406982422,2.943313905611307,1.3709469771678717,4.827073548623617,1.5589284854623888,102.32373069786534,4.077414294485461,-0.255597788133234,0.20025097574229014,2.030494229770767,98.4869634537746,-0.3887074709769278,5.36278585653176,0.017479700022659774,1.8308515418320894,20.896188968108454,1,1.224835139932155,all_sky
47,48,6837,1,9047,2.719902431284967,0.5934119456780721,g,10383979,58239.1849532995,120,30.0,30.0,2.0206008118943517,2.0206008118943517,1.0172262195503694,19.006023406982422,2.9456350484200167,1.386500285874139,4.825850546454195,1.5424275313206806,103.20623614832996,4.077481741575175,-0.25562600352616915,0.20191950914295242,2.031926089700118,98.4869634537746,-0.3902438735773128,5.36454127751571,0.017479844714498885,1.83085498213768,20.896358380061752,1,1.2251217153399327,all_sky
48,49,6837,1,9048,2.740986881313684,0.5934119456780721,g,10384011,58239.18532171213,120,30.0,30.0,2.0172397660365036,2.0172397660365036,1.0144077113763639,19.006023406982422,2.9479561909779832,1.402054946605398,4.825377378520131,1.5259942461799076,104.08214589289908,4.077549124153387,-0.25565421125040794,0.20358687662130914,2.033359925896951,98.4869634537746,-0.3917782123570701,5.36629991445985,0.01747970002265936,1.8308515418320894,20.896515582582357,1,1.225387952606099,all_sky
49,50,6837,1,9049,2.762071331342402,0.5934119456780721,g,10384043,58239.18569012476,120,30.0,30.0,2.0141851872408596,2.0141851872408596,1.0118489145530019,19.006023406982422,2.9502773335359582,1.4176095902118255,4.825879538311617,1.5096314463919034,104.95120791631076,4.077616442316322,-0.25568241127700153,0.20525307307923502,2.03479574724238,98.4869634537746,-0.39331047894584903,5.368061777609594,0.017479700022660596,1.8308515418320894,20.896652793925384,1,1.225620264649378,all_sky
50,51,6837,1,9050,2.7831559559040446,0.5934119456780721,g,10384075,58239.18605853744,120,30.0,30.0,2.0114344941827778,2.0114344941827778,1.0095468930353253,19.02108383178711,2.952598476344735,1.4331623625340453,4.82768465477342,1.4933420392147163,105.81316078714899,4.077683696107259,-0.2557106035636346,0.20691809344604706,2.036233562651674,98.4869634537746,-0.3948406649409398,5.369826877204578,0.01747984471449806,1.83085498213768,20.902056891528048,1,1.2348049014358353,all_sky
51,52,6837,1,9051,2.8042404059327617,0.5934119456780721,g,10384107,58239.186426950066,120,30.0,30.0,2.0089854452151803,2.0089854452151803,1.0074990790657223,19.02811622619629,2.954919618902769,1.4487101808047798,4.831287207869689,1.4771294314240315,106.66771216581654,4.077750885574429,-0.25573878806526745,0.20858193206785502,2.0376733805740845,98.4869634537746,-0.3963687614121276,5.371595222904492,0.01747970002265936,1.8308515418320894,20.904624040876744,1,1.2391922288289745,all_sky
52,53,6837,1,9052,2.825324855961479,0.5934119456780721,g,10384139,58239.1867953627,120,30.0,30.0,2.006835979973227,2.006835979973227,1.0057031378797978,19.030216217041016,2.957240761460824,1.4642490197380835,4.837469823412167,1.460996721896713,107.51458130287372,4.077818010796449,-0.25576696474836375,0.2102445838033853,2.039115209932522,98.4869634537746,-0.397894759893604,5.373366824932894,0.017479700022660184,1.8308515436947346,20.905464772915426,1,1.2406324044738495,all_sky
53,54,6837,1,9053,2.8464094805231226,0.5934119456780721,g,10384170,58239.18716377538,120,30.0,30.0,2.004984304052044,2.004984304052044,1.0041570362118895,19.030216217041016,2.9595619042696546,1.4797723044662034,4.847547640984853,1.4449471159616354,108.35347701353422,4.0778850718544195,-0.2557951335800695,0.21190604348820652,2.0405590596600103,98.4869634537746,-0.39941865188695913,5.375141693506311,0.017479844714498472,1.830854980275035,20.9055431718023,1,1.2407666531642578,all_sky
54,55,6837,1,9054,2.8674939305518397,0.5934119456780721,g,10384202,58239.18753218801,120,30.0,30.0,2.0034289241628955,2.0034289241628955,1.0028590694805288,19.030216217041016,2.9618830468277557,1.495267866464408,4.8639099641910235,1.428984327910856,109.1840768050083,4.0779520687963515,-0.25582329451528624,0.21356630541043575,2.0420049382385135,98.4869634537746,-0.400940428368167,5.376919838256961,0.017479700022659774,1.8308515436947346,20.90561803039708,1,1.240895115150179,all_sky
55,56,6838,1,9056,2.9096630051422,0.5934119456780721,g,10384235,58239.187916512135,120,30.0,30.0,2.001107041285347,2.001107041285347,1.0009227046079345,19.11665153503418,2.964304437970278,1.5278546062978506,4.9499217210006226,1.3972680682109928,110.81942992913959,4.0780218910031225,-0.2558526632390791,0.2152969908651501,2.043515435218591,98.4869634537746,-0.4025256655558629,5.378778282380496,0.0349589371727481,3.2056045904755592,20.935975603560344,1,1.2404706234220007,all_sky
56,57,6837,1,9055,2.8885785551134826,0.5934119456780721,g,10384268,58239.18829310629,120,30.0,30.0,2.0023179741957544,2.0023179741957544,1.0019323913176736,19.030216217041016,2.9666771272741124,1.5086789433965224,4.886811971327956,1.4131841502631213,110.0057364014975,4.078090241339872,-0.25588143285213,0.2169915909664044,2.044997712139929,98.4869634537746,-0.4040767667852767,5.380602827448943,0.017479700022659774,2.5377347972244024,20.90566777611632,1,1.2140200640436218,all_sky
57,58,6621,1,8755,2.7996505390658677,0.6108652381980153,g,10384301,58239.18867336657,120,30.0,30.0,2.011685006985888,2.011685006985888,1.0097564573387314,19.02108383178711,2.969072914578996,1.431672004898472,4.953775752288334,1.4875067091286682,105.95385802092028,4.078159189284396,-0.25591047403653083,0.2187014006746475,2.046496598820711,98.4869634537746,-0.4056406966763273,5.382448640544879,0.07532774417020925,2.8544878736138344,20.90204714403055,1,1.1963165153325197,all_sky
58,59,6836,1,9057,2.9307474551709176,0.5934119456780721,g,10384334,58239.18905614151,120,30.0,30.0,2.0006059166691275,2.0006059166691275,1.0005049815468636,19.11665153503418,2.9714845453010152,1.5390230948820613,5.026609216647272,1.3817290467116334,111.6225422873162,4.078228524488917,-0.2559396986068665,0.22042120503507115,2.0480076196934314,98.4869634537746,-0.4072126541798744,5.384310229317117,0.10941325749222133,3.071755640208721,20.936001442415947,1,1.245535553417177,all_sky
59,60,6623,1,8758,2.863764685539104,0.6108652381980153,g,10384366,58239.18943207779,120,30.0,30.0,2.0050399290875607,2.0050399290875607,1.0042034678200544,19.030216217041016,2.9738530896754223,1.4792671384651408,5.041161339041898,1.439206705719295,108.47160864928699,4.078296553924883,-0.2559683925442862,0.22210899573593523,2.0494938240980356,98.4869634537746,-0.4087542569313625,5.38614205523709,0.05789087783293927,2.480893552303314,20.90554088957695,1,1.2159314155447865,all_sky
60,61,6622,1,8757,2.8423933033813578,0.6108652381980153,g,10384399,58239.18980557828,120,30.0,30.0,2.007343579179163,2.007343579179163,1.006127136285499,19.030216217041016,2.9762062877547444,1.4603788086413065,4.995441345246489,1.4553337291278892,107.6402292639611,4.07836407687316,-0.2559968921785818,0.22378458155878622,2.050972547370484,98.4869634537746,-0.4102836341418286,5.387965454179499,0.017506301774801315,2.2704430390149355,20.90543859098981,1,1.2236881108196904,all_sky
61,62,6621,1,8756,2.821021921223613,0.6108652381980153,g,10384431,58239.19017609283,120,30.0,30.0,2.0101158611571583,2.0101158611571583,1.008444088913555,19.02811622619629,2.9785406731961057,1.4412965578770904,4.96511379320791,1.4715501149982657,106.80032802672102,4.078430995379186,-0.2560251556752039,0.22544551616788613,2.052441573819748,98.4869634537746,-0.4117985723321243,5.389777675780716,0.0175063017748005,2.01245703920722,20.904573644023895,1,1.2320765493716153,all_sky
62,63,6620,1,8754,2.778279156908122,0.6108652381980153,g,10384463,58239.190548580904,120,30.0,30.0,2.0166999150873464,2.0166999150873464,1.0139552943974137,19.006023406982422,2.980887492613043,1.404694478567161,4.931031273391092,1.5041701133263952,105.0965352047668,4.078498205505507,-0.2560535613461096,0.22711403125062435,2.053920567344428,98.4869634537746,-0.41331934935826103,5.391602973580977,0.03501194581992955,2.1829696279019117,20.896539036789044,1,1.2120200951769033,all_sky
63,64,6619,1,8753,2.7569077747503767,0.6108652381980153,g,10384495,58239.19091705875,120,30.0,30.0,2.020857217358867,2.020857217358867,1.017441364630039,19.006023406982422,2.983209046031327,1.385369359253106,4.9205464017140255,1.5206343684659045,104.23292663822981,4.078564628159229,-0.2560816529015005,0.22876332806636301,2.0553857604467507,98.4869634537746,-0.4148215441770593,5.39341200750256,0.017506301774800906,1.8364858478307724,20.896346049171868,1,1.2248841631395493,all_sky
64,65,6618,1,8752,2.735536392592631,0.6108652381980153,g,10384527,58239.191285536595,120,30.0,30.0,2.025501969216235,2.025501969216235,1.0213418400310421,19.006023406982422,2.9855305994496204,1.3660083160493806,4.9133139826031496,1.537174607466683,103.36200141105961,4.078630987324385,-0.2561097361603711,0.23041137117004218,2.056853073521237,98.4869634537746,-0.41632153246399217,5.395224420419487,0.017506301774800906,1.8364858459681273,20.896135154791292,1,1.2245273312171459,all_sky
65,66,6617,1,8751,2.714165010434886,0.6108652381980153,g,10384558,58239.19165401444,120,30.0,30.0,2.0306403325317213,2.0306403325317213,1.0256637826606472,19.006023406982422,2.9878521528679354,1.346623706569084,4.908499526522605,1.5537876024721964,102.4840367526603,4.07869728310564,-0.25613781109373784,0.23205815494031068,2.0583225154705778,98.4869634537746,-0.4178193051602519,5.397040222223306,0.017506301774800906,1.8364858459681273,20.895892718466335,1,1.2241172589633484,all_sky
66,67,6616,1,8750,2.692793628277141,0.6108652381980153,g,10384590,58239.19202249229,120,30.0,30.0,2.0362791742000326,2.0362791742000326,1.030415081502221,19.006023406982422,2.9901737062863014,1.3272242594063728,4.905532112258488,1.5704702171170295,101.59930064921336,4.078763515534845,-0.25616587765386534,0.23370367380190363,2.0597940952411036,98.4869634537746,-0.41931485317463385,5.398859422791171,0.0175063017748005,1.8364858478307724,20.895639857845005,1,1.2236897006993963,all_sky
67,68,6828,1,9058,2.95183207973256,0.5934119456780721,g,10384624,58239.19241499485,120,30.0,30.0,2.000608870527433,2.000608870527433,1.0005074435938026,19.11665153503418,2.9926466247552415,1.538945766229061,5.025633502048005,1.3666949097267826,112.41415473529021,4.078833996737849,-0.256195764906124,0.23545508266578463,2.061363983342027,98.4869634537746,-0.42090545353171493,5.400800984523903,0.21399443314513084,3.9122215379029512,20.936001414948983,1,1.2146666903971963,all_sky
68,69,6616,1,8759,2.8851360676968487,0.6108652381980153,g,10384657,58239.19279089439,120,30.0,30.0,2.0050233992681803,2.0050233992681803,1.004189669876775,19.030216217041016,2.995014937729102,1.4794169614470507,5.041503097562058,1.4238557530988178,109.29093789820604,4.078901429344604,-0.25622437893100924,0.2371310484239493,2.062869757951165,98.4869634537746,-0.4224263845574787,5.402664054033588,0.05766564072659697,2.4777202513068914,20.90554161245618,1,1.216051435024395,all_sky
69,70,6402,1,8464,2.8285130489060974,0.6283185307179586,g,10384689,58239.19316544956,120,30.0,30.0,2.012231802289521,2.012231802289521,1.0102139346193952,19.02108383178711,2.9973747806240865,1.4284745180248184,5.076122925268773,1.4731517870885957,106.5457497980625,4.07896855544333,-0.2562528818343695,0.23879969284442537,2.0643723887340606,98.4869634537746,-0.423939544066152,5.404524009961721,0.0492877833567925,2.361566325649619,20.90201998173617,1,1.2144928690762549,all_sky
70,71,6616,1,8761,2.9278788320123397,0.6108652381980153,g,10384723,58239.19355410718,120,30.0,30.0,2.0023177766361084,2.0023177766361084,1.0019322265574604,19.11665153503418,2.9998234744545265,1.508681587332827,5.180333011192315,1.3923575969433317,110.90682476226064,4.079038140039998,-0.25628244859057414,0.24052975655981235,2.065933970871714,98.4869634537746,-0.42550720450152957,5.406457752317848,0.08274308788387963,3.5800183843821287,20.93592026888551,1,1.2265457317648203,all_sky
71,72,6825,1,9059,2.9729165297612776,0.5934119456780721,g,10384755,58239.19392695801,120,30.0,30.0,2.00031364652937,2.00031364652937,1.000261385770646,19.11665153503418,3.0021725794132643,1.5479346187262446,5.1479315358720665,1.3514264403479923,113.19734923042682,4.079104828777377,-0.2563108039066924,0.24218810513761668,2.0674343265854844,98.4869634537746,-0.4270087323709235,5.408316455509047,0.04101354677821131,2.214312270283699,20.93600994673943,1,1.2787028043234574,all_sky
72,73,6615,1,8760,2.906507449854594,0.6108652381980153,g,10384787,58239.194302820724,120,30.0,30.0,2.0040511575554776,2.0040511575554776,1.0033782435443288,19.030216217041016,3.004540660347175,1.4887139238192186,5.07331478872888,1.4082612291238856,110.10268556681913,4.079171991022466,-0.256339379355466,0.2438585025749356,2.068949074916308,98.4869634537746,-0.42852002516107457,5.410193758228139,0.05744035495038342,2.4745381828397512,20.905586519078742,1,1.216246046220198,all_sky
73,74,6402,1,8465,2.8501046916154444,0.6283185307179586,g,10384820,58239.19467734521,120,30.0,30.0,2.010665742217648,2.010665742217648,1.0089039088994625,19.02108383178711,3.006900309943531,1.4378426455141786,5.095928652647677,1.457355737609479,107.3767177942263,4.079238849109464,-0.25636784411646096,0.24552160122962885,2.0704607093640064,98.4869634537746,-0.43002356611454395,5.4120679674629475,0.04912015390670691,2.3589155338704586,20.902088900642998,1,1.214708011304183,all_sky
74,75,6402,1,8466,2.8716963343247914,0.6283185307179586,g,10384852,58239.19505153877,120,30.0,30.0,2.008418164951613,2.008418164951613,1.0070249752937719,19.030216217041016,3.0092578746189673,1.4526092285561214,5.135158746327433,1.441446261712257,108.1998007619114,4.079305583381239,-0.2563962747712829,0.24718187704370465,2.071973289790382,98.4869634537746,-0.43152340510705756,5.413944110251244,0.017467888654435552,2.3303240947425365,20.905385701240252,1,1.2213323941788008,all_sky
75,76,6613,1,8762,2.949250214170085,0.6108652381980153,g,10384886,58239.19544065075,120,30.0,30.0,2.0018275022503285,2.0018275022503285,1.0015233823510374,19.11665153503418,3.01170943107264,1.5156338223156354,5.239259472084044,1.377035009610491,111.6988403556265,4.079374909648783,-0.2564258293610257,0.24890690374231483,2.0735486030014116,98.4869634537746,-0.43308051316796714,5.41589886773951,0.06549863892517699,3.6192747987806797,20.93594032820849,1,1.225147476031165,all_sky
76,77,6403,1,8468,2.914879794276411,0.6283185307179586,g,10384918,58239.19581255831,120,30.0,30.0,2.0048459812074295,2.0048459812074295,1.0040415783973995,18.82012939453125,3.0140525930410926,1.4810409568757905,5.256724702104194,1.409925701210425,109.81799913541956,4.079441105436787,-0.25645406807863397,0.2505542794712001,2.0750565887253707,98.4869634537746,-0.4345663564871427,5.417770843539221,0.03297734250298162,2.1328134201467037,20.832018920131702,1,1.1103889047148963,all_sky
77,78,6820,1,9060,2.994000979789995,0.5934119456780721,g,10384950,58239.196189982984,120,30.0,30.0,2.0001914521060247,2.0001914521060247,1.0001595485124537,18.906564712524414,3.016430514926445,1.5529342271291355,5.277959485265284,1.336400866940069,113.96955333038154,4.079508218067501,-0.25648271653777266,0.25222470849477885,2.0765892771034116,98.4869634537746,-0.4360718154989467,5.419674244082043,0.07360248768754585,2.609491489827633,20.862484371512554,1,1.141193029210845,all_sky
78,79,6403,1,8469,2.9364714369857583,0.6283185307179586,g,10384984,58239.19657937974,120,30.0,30.0,2.003665887474462,2.003665887474462,1.0030567723392336,18.906564712524414,3.0188838656359516,1.4927065573176193,5.339320631642091,1.3943908930047277,110.61207964146159,4.0795773908483195,-0.2565122640171417,0.25394665549228645,2.0781730557493856,98.4869634537746,-0.4376224560271966,5.421641890970979,0.0586388799044539,3.643880220130086,20.862327971154645,1,1.1058678143649459,all_sky
79,80,6611,1,8763,2.97062159632783,0.6108652381980153,g,10385016,58239.19695041445,120,30.0,30.0,2.001318360054826,2.001318360054826,1.0010988747604053,18.906564712524414,3.0212215282556243,1.5239376150831685,5.338206849463094,1.361751592917028,112.48091919060842,4.079643236970017,-0.256540408959969,0.25558600960008815,2.0796844972059607,98.4869634537746,-0.43909753505781657,5.423520419877489,0.03282534737834655,2.0573984254151583,20.86243365635552,1,1.1607653425892643,all_sky
80,81,6188,1,8179,2.9117200501986007,0.6457718232379019,g,10385048,58239.19732528356,120,30.0,30.0,2.0069547253621822,2.0069547253621822,1.0058023196821368,18.82012939453125,3.0235833491179207,1.4633309636726841,5.356245972261769,1.420087042071262,109.09817251741524,4.079709699385944,-0.2565688355746479,0.2572409174095993,2.081213893125834,98.4869634537746,-0.44058542903024644,5.425422006135837,0.05906262518452295,2.388691058382392,20.831928185243473,1,1.1014785087391246,all_sky
81,82,6402,1,8470,2.95806325422803,0.6283185307179586,g,10385082,58239.19770934958,120,30.0,30.0,2.002831568682077,2.002831568682077,1.0023607539740258,18.906564712524414,3.0260031141147015,1.5021505838622433,5.433835400886249,1.379029952540652,111.39558191072287,4.0797777255601355,-0.2565979499835456,0.2589349727762362,2.0827832544562397,98.4869634537746,-0.4421072838506479,5.427374054391103,0.041136905268135675,3.183304527774453,20.862370886821225,1,1.1212834529552747,all_sky
